年,月,日,時,波高,週期,波向,風速,風向
2024 ,7 ,31 ,7 ,0.48,4.4,258,3.3,174
2024 ,7 ,31 ,8 ,0.54,4.6,247,3.6,185
2024 ,7 ,31 ,9 ,0.47,4.5,270,3.8,221
2024 ,7 ,31 ,10 ,0.45,4.7,270,3.9,225
2024 ,7 ,31 ,11 ,0.46,4.7,292,6,235
2024 ,7 ,31 ,12 ,0.5,3.9,247,7.1,241
2024 ,7 ,31 ,13 ,0.58,3.7,236,6.8,240
2024 ,7 ,31 ,14 ,0.65,3.5,247,7,248
2024 ,7 ,31 ,15 ,0.77,3.6,236,6.5,255
2024 ,7 ,31 ,16 ,0.65,3.9,236,5.4,249
2024 ,7 ,31 ,17 ,0.71,3.6,225,5.7,239
2024 ,7 ,31 ,18 ,0.62,3.7,258,5,219
2024 ,7 ,31 ,19 ,0.68,3.8,258,4.9,210
2024 ,7 ,31 ,20 ,0.62,4.2,258,4.6,201
2024 ,7 ,31 ,21 ,0.59,4.5,258,5.1,221
2024 ,7 ,31 ,22 ,0.55,4.1,270,5.8,230
2024 ,7 ,31 ,23 ,-9.9,-9.9,-9.9,-9.9,-9.9
2024 ,8 ,1 ,0 ,0.62,4.3,270,4.8,198
2024 ,8 ,1 ,1 ,0.56,4.1,270,5.4,177
2024 ,8 ,1 ,2 ,0.55,4.3,258,5.2,180
2024 ,8 ,1 ,3 ,0.55,4.1,270,5.1,192
2024 ,8 ,1 ,4 ,0.61,4,258,5.7,195
2024 ,8 ,1 ,5 ,0.52,4,270,5.8,195
2024 ,8 ,1 ,6 ,0.54,4.1,225,5.2,181
2024 ,8 ,1 ,7 ,0.52,4.2,258,5.2,173
2024 ,8 ,1 ,8 ,0.6,4.5,258,5.6,186
2024 ,8 ,1 ,9 ,0.49,4.2,270,5.3,209
2024 ,8 ,1 ,10 ,0.51,4.4,270,6.5,229
2024 ,8 ,1 ,11 ,0.45,4.3,247,6,232
2024 ,8 ,1 ,12 ,0.44,4.2,258,5.9,244
2024 ,8 ,1 ,13 ,0.41,3.9,270,5.7,254
2024 ,8 ,1 ,14 ,0.43,3.9,270,6.3,260
2024 ,8 ,1 ,15 ,0.44,4.1,270,6,250
2024 ,8 ,1 ,16 ,0.46,4,270,6.4,257
2024 ,8 ,1 ,17 ,0.54,4,247,6,248
2024 ,8 ,1 ,18 ,0.52,3.9,270,5.1,239
2024 ,8 ,1 ,19 ,0.51,4,281,4.3,235
2024 ,8 ,1 ,20 ,0.53,3.7,33,4.6,214
2024 ,8 ,1 ,21 ,0.48,3.7,258,4.8,203
2024 ,8 ,1 ,22 ,0.41,4.1,270,5.6,213
2024 ,8 ,1 ,23 ,0.36,4.2,258,4.5,195
2024 ,8 ,2 ,0 ,0.43,4,258,3.7,208
2024 ,8 ,2 ,1 ,0.41,4,315,4,197
2024 ,8 ,2 ,2 ,0.44,4.2,281,5.2,194
2024 ,8 ,2 ,3 ,0.48,4.1,281,5.3,197
2024 ,8 ,2 ,4 ,0.5,3.9,292,5.2,194
2024 ,8 ,2 ,5 ,0.5,3.9,292,5.5,191
2024 ,8 ,2 ,6 ,0.61,4,270,4.9,176
2024 ,8 ,2 ,7 ,0.67,4.1,303,4.8,190
2024 ,8 ,2 ,8 ,0.57,4.3,270,4.6,205
2024 ,8 ,2 ,9 ,0.54,4.1,281,5.1,208
2024 ,8 ,2 ,10 ,0.45,4.1,281,4.5,227
2024 ,8 ,2 ,11 ,0.42,4.3,270,5.2,245
2024 ,8 ,2 ,12 ,0.43,4.4,281,5.2,247
2024 ,8 ,2 ,13 ,0.44,4.3,281,5.5,252
2024 ,8 ,2 ,14 ,0.43,4.4,258,5.8,256
2024 ,8 ,2 ,15 ,0.46,3.9,270,5.9,261
2024 ,8 ,2 ,16 ,0.48,3.8,270,5.4,259
2024 ,8 ,2 ,17 ,0.46,3.7,281,4.7,250
2024 ,8 ,2 ,18 ,0.49,3.9,258,5,225
2024 ,8 ,2 ,19 ,0.48,3.8,236,4,215
2024 ,8 ,2 ,20 ,0.43,4,247,4.9,204
2024 ,8 ,2 ,21 ,0.43,3.9,281,4.3,209
2024 ,8 ,2 ,22 ,0.41,4,281,3.6,201
2024 ,8 ,2 ,23 ,0.36,4.2,258,4.2,202
2024 ,8 ,3 ,0 ,0.29,4,270,4.6,227
2024 ,8 ,3 ,1 ,0.31,4.2,281,4.7,226
2024 ,8 ,3 ,2 ,0.3,3.9,270,4.7,232
2024 ,8 ,3 ,3 ,0.38,3.5,270,5.1,224
2024 ,8 ,3 ,4 ,0.43,3.6,281,5,224
2024 ,8 ,3 ,5 ,0.46,3.5,270,3.9,181
2024 ,8 ,3 ,6 ,0.56,3.9,225,4,174
2024 ,8 ,3 ,7 ,0.52,4,281,3.9,170
2024 ,8 ,3 ,8 ,0.47,3.8,292,3,197
2024 ,8 ,3 ,9 ,0.43,3.8,281,3.6,219
2024 ,8 ,3 ,10 ,0.41,4.1,270,3.7,225
2024 ,8 ,3 ,11 ,0.42,4.4,270,4,247
2024 ,8 ,3 ,12 ,0.42,4.5,258,4.8,251
2024 ,8 ,3 ,13 ,0.4,4.6,281,5,255
2024 ,8 ,3 ,14 ,0.36,4.3,258,4.7,251
2024 ,8 ,3 ,15 ,0.31,4.3,281,5.3,256
2024 ,8 ,3 ,16 ,0.38,4.2,258,5.7,259
2024 ,8 ,3 ,17 ,0.45,3.8,258,5.9,258
2024 ,8 ,3 ,18 ,0.45,3.7,213,6,255
2024 ,8 ,3 ,19 ,0.41,3.6,258,4.5,237
2024 ,8 ,3 ,20 ,0.44,3.6,258,4.6,217
2024 ,8 ,3 ,21 ,0.37,3.7,270,4.3,215
2024 ,8 ,3 ,22 ,0.35,3.7,270,4.2,216
2024 ,8 ,3 ,23 ,0.29,3.6,348,3.8,192
2024 ,8 ,4 ,0 ,0.28,3.7,270,3.5,200
2024 ,8 ,4 ,1 ,0.24,3.8,326,2.7,195
2024 ,8 ,4 ,2 ,0.29,4.3,270,4.2,194
2024 ,8 ,4 ,3 ,0.27,4,258,3.8,197
2024 ,8 ,4 ,4 ,0.3,4.1,270,3.6,199
2024 ,8 ,4 ,5 ,0.29,3.9,270,3.4,204
2024 ,8 ,4 ,6 ,0.3,4,225,3.7,238
2024 ,8 ,4 ,7 ,0.28,3.7,270,3,240
2024 ,8 ,4 ,8 ,0.35,3.9,22,2.4,232
2024 ,8 ,4 ,9 ,0.31,3.4,270,1.7,233
2024 ,8 ,4 ,10 ,0.3,3.6,270,1.6,241
2024 ,8 ,4 ,11 ,0.29,3.8,270,1.9,250
2024 ,8 ,4 ,12 ,0.26,3.8,292,2.7,264
2024 ,8 ,4 ,13 ,0.27,4,258,3.2,281
2024 ,8 ,4 ,14 ,0.26,4,270,3.6,282
2024 ,8 ,4 ,15 ,0.26,4.1,270,3.6,300
2024 ,8 ,4 ,16 ,0.26,4.3,258,3.3,306
2024 ,8 ,4 ,17 ,0.26,4.3,225,2.3,303
2024 ,8 ,4 ,18 ,0.28,3.9,292,1.4,300
2024 ,8 ,4 ,19 ,0.3,3.9,236,-9.9,-9.9
2024 ,8 ,4 ,20 ,0.36,4.2,33,1.1,287
2024 ,8 ,4 ,21 ,0.28,3.8,258,-9.9,-9.9
2024 ,8 ,4 ,22 ,0.26,3.8,270,1.2,288
2024 ,8 ,4 ,23 ,0.24,3.7,22,1.1,234
2024 ,8 ,5 ,0 ,0.23,3.9,11,-9.9,-9.9
2024 ,8 ,5 ,1 ,0.25,3.8,270,-9.9,-9.9
2024 ,8 ,5 ,2 ,0.21,3.8,270,1.6,242
2024 ,8 ,5 ,3 ,0.22,4.1,258,3.2,223
2024 ,8 ,5 ,4 ,0.23,4.2,270,2.7,225
2024 ,8 ,5 ,5 ,0.24,4.1,270,2,242
2024 ,8 ,5 ,6 ,0.3,4.2,225,1.5,209
2024 ,8 ,5 ,7 ,0.24,4.1,270,2.3,159
2024 ,8 ,5 ,8 ,0.25,4,22,1.5,164
2024 ,8 ,5 ,9 ,0.23,4,33,1.3,273
2024 ,8 ,5 ,10 ,0.21,3.7,258,2.7,280
2024 ,8 ,5 ,11 ,0.21,3.8,247,3.2,289
2024 ,8 ,5 ,12 ,0.22,4.1,236,4.1,303
2024 ,8 ,5 ,13 ,-9.9,-9.9,-9.9,3.2,308
2024 ,8 ,5 ,14 ,-9.9,-9.9,-9.9,2.9,328
2024 ,8 ,5 ,15 ,-9.9,-9.9,-9.9,1.7,346
2024 ,8 ,5 ,16 ,-9.9,-9.9,-9.9,3.1,355
2024 ,8 ,5 ,17 ,0.21,3.9,236,3.1,16
2024 ,8 ,5 ,18 ,0.25,4,258,2.4,5
2024 ,8 ,5 ,19 ,0.22,3.9,292,2.1,16
2024 ,8 ,5 ,20 ,0.27,3.8,247,2.5,6
2024 ,8 ,5 ,21 ,0.26,3.8,33,1.6,341
2024 ,8 ,5 ,22 ,-9.9,-9.9,-9.9,1.7,292
2024 ,8 ,5 ,23 ,0.22,3.7,22,2.1,312
2024 ,8 ,6 ,0 ,0.23,3.7,281,2.8,308
2024 ,8 ,6 ,1 ,0.24,3.7,11,2.6,299
2024 ,8 ,6 ,2 ,0.24,3.6,33,2.6,274
2024 ,8 ,6 ,3 ,0.23,3.6,11,2.2,288
2024 ,8 ,6 ,4 ,0.24,3.6,33,2,321
2024 ,8 ,6 ,5 ,0.25,3.7,22,-9.9,-9.9
2024 ,8 ,6 ,6 ,0.24,3.7,22,2,331
2024 ,8 ,6 ,7 ,0.22,3.9,292,2.5,351
2024 ,8 ,6 ,8 ,0.33,4.1,22,1.8,5
2024 ,8 ,6 ,9 ,0.26,4.1,45,1.4,1
2024 ,8 ,6 ,10 ,0.22,3.9,33,2.5,354
2024 ,8 ,6 ,11 ,-9.9,-9.9,-9.9,2.5,337
2024 ,8 ,6 ,12 ,0.21,3.7,33,3.1,351
2024 ,8 ,6 ,13 ,0.22,3.4,33,3.9,360
2024 ,8 ,6 ,14 ,0.27,3.3,11,4.7,16
2024 ,8 ,6 ,15 ,0.34,3.2,11,4.1,12
2024 ,8 ,6 ,16 ,0.41,3.3,33,3.7,17
2024 ,8 ,6 ,17 ,0.39,3.4,22,2.5,45
2024 ,8 ,6 ,18 ,0.4,3.7,33,1.5,71
2024 ,8 ,6 ,19 ,0.37,3.9,22,4.2,181
2024 ,8 ,6 ,20 ,0.31,4,258,4,153
2024 ,8 ,6 ,21 ,0.26,3.9,22,2.5,163
2024 ,8 ,6 ,22 ,0.31,4,22,1.9,164
2024 ,8 ,6 ,23 ,0.34,4,33,-9.9,-9.9
2024 ,8 ,7 ,0 ,0.36,4.1,33,-9.9,-9.9
2024 ,8 ,7 ,1 ,0.38,4,33,1.9,236
2024 ,8 ,7 ,2 ,0.4,4,33,1.3,232
2024 ,8 ,7 ,3 ,0.38,4,33,1.4,204
2024 ,8 ,7 ,4 ,0.39,4.1,22,-9.9,-9.9
2024 ,8 ,7 ,5 ,0.3,4,33,1.4,160
2024 ,8 ,7 ,6 ,0.32,4.2,22,3.1,168
2024 ,8 ,7 ,7 ,0.22,3.9,33,3.2,162
2024 ,8 ,7 ,8 ,0.27,4.2,33,3.7,175
2024 ,8 ,7 ,9 ,0.21,4,45,1.8,223
2024 ,8 ,7 ,10 ,0.21,4,22,3.1,265
2024 ,8 ,7 ,11 ,0.24,3.7,56,2.7,267
2024 ,8 ,7 ,12 ,0.31,3.7,0,2.9,284
2024 ,8 ,7 ,13 ,0.31,3.9,22,3.3,282
2024 ,8 ,7 ,14 ,0.33,3.7,348,3.5,314
2024 ,8 ,7 ,15 ,0.28,3.7,348,3.2,357
2024 ,8 ,7 ,16 ,0.3,3.7,33,3.4,33
2024 ,8 ,7 ,17 ,0.3,4,11,2.7,67
2024 ,8 ,7 ,18 ,0.31,4.1,213,2.2,52
2024 ,8 ,7 ,19 ,0.32,4,258,2.5,31
2024 ,8 ,7 ,20 ,0.25,4.3,45,2.4,76
2024 ,8 ,7 ,21 ,0.23,4.1,45,2.3,156
2024 ,8 ,7 ,22 ,0.24,4.2,45,-9.9,-9.9
2024 ,8 ,7 ,23 ,0.23,4.2,11,1.1,223
2024 ,8 ,8 ,0 ,0.21,4.1,22,-9.9,-9.9
2024 ,8 ,8 ,1 ,0.24,4.1,22,-9.9,-9.9
2024 ,8 ,8 ,2 ,0.21,4.1,22,1.4,312
2024 ,8 ,8 ,3 ,0.23,4.3,11,1.6,297
2024 ,8 ,8 ,4 ,0.21,4.2,202,6.2,191
2024 ,8 ,8 ,5 ,0.23,4.1,281,1.9,227
2024 ,8 ,8 ,6 ,0.27,4.1,56,3.1,152
2024 ,8 ,8 ,7 ,0.24,4.5,56,3.6,159
2024 ,8 ,8 ,8 ,0.27,4.5,11,3.9,171
2024 ,8 ,8 ,9 ,0.33,4.7,33,4.2,149
2024 ,8 ,8 ,10 ,0.29,4.6,22,5.9,146
2024 ,8 ,8 ,11 ,0.21,4.3,33,4.9,151
2024 ,8 ,8 ,12 ,0.27,4.1,22,4.4,149
2024 ,8 ,8 ,13 ,-9.9,-9.9,-9.9,3.3,144
2024 ,8 ,8 ,14 ,0.21,4.2,247,1.7,160
2024 ,8 ,8 ,15 ,0.25,4.5,348,2.8,245
2024 ,8 ,8 ,16 ,0.22,4.4,270,3,248
2024 ,8 ,8 ,17 ,-9.9,-9.9,-9.9,3.6,263
2024 ,8 ,8 ,18 ,-9.9,-9.9,-9.9,5.4,251
2024 ,8 ,8 ,19 ,0.21,4.3,225,4.7,245
2024 ,8 ,8 ,20 ,0.24,3.8,225,3.5,227
2024 ,8 ,8 ,21 ,0.23,3.6,45,4.7,234
2024 ,8 ,8 ,22 ,0.28,3.1,236,5.3,235
2024 ,8 ,8 ,23 ,0.33,3.2,225,5.6,212
2024 ,8 ,9 ,0 ,0.27,3.2,236,5,192
2024 ,8 ,9 ,1 ,0.28,3.5,225,4.7,199
2024 ,8 ,9 ,2 ,0.26,3.7,236,5.3,192
2024 ,8 ,9 ,3 ,0.25,3.7,247,4.1,171
2024 ,8 ,9 ,4 ,0.22,3.8,236,5.1,170
2024 ,8 ,9 ,5 ,0.24,3.6,258,2.9,220
2024 ,8 ,9 ,6 ,0.24,4,247,3.8,171
2024 ,8 ,9 ,7 ,0.27,3.8,270,6.1,194
2024 ,8 ,9 ,8 ,0.35,3.6,56,7.4,194
2024 ,8 ,9 ,9 ,0.34,3.8,247,4.4,175
2024 ,8 ,9 ,10 ,0.36,3.5,247,5.2,210
2024 ,8 ,9 ,11 ,0.43,3.6,258,5.9,220
2024 ,8 ,9 ,12 ,0.35,3.6,247,5.5,230
2024 ,8 ,9 ,13 ,0.38,3.5,258,6.9,242
2024 ,8 ,9 ,14 ,0.46,3.3,258,8,241
2024 ,8 ,9 ,15 ,0.55,3.2,225,9.2,226
2024 ,8 ,9 ,16 ,0.57,3.5,225,7.3,213
2024 ,8 ,9 ,17 ,0.6,3.7,225,6.5,210
2024 ,8 ,9 ,18 ,0.6,3.7,236,5.8,207
2024 ,8 ,9 ,19 ,0.53,3.7,236,6.3,180
2024 ,8 ,9 ,20 ,0.51,3.7,236,5.6,182
2024 ,8 ,9 ,21 ,0.5,3.7,236,4.8,202
2024 ,8 ,9 ,22 ,0.45,3.6,236,4.7,197
2024 ,8 ,9 ,23 ,0.5,3.6,236,5.3,205
2024 ,8 ,10 ,0 ,0.49,3.7,247,6.6,187
2024 ,8 ,10 ,1 ,0.38,3.6,247,5,182
2024 ,8 ,10 ,2 ,0.37,3.7,247,4.8,180
2024 ,8 ,10 ,3 ,0.38,3.7,281,3.9,171
2024 ,8 ,10 ,4 ,0.35,3.8,236,4.1,158
2024 ,8 ,10 ,5 ,0.33,4,270,5.8,212
2024 ,8 ,10 ,6 ,0.44,4.1,258,3.4,209
2024 ,8 ,10 ,7 ,0.39,3.7,270,5.8,203
2024 ,8 ,10 ,8 ,0.4,3.9,258,7.1,178
2024 ,8 ,10 ,9 ,0.48,3.9,270,6.6,187
2024 ,8 ,10 ,10 ,0.43,3.9,270,5.4,190
2024 ,8 ,10 ,11 ,0.48,4,258,5.6,202
2024 ,8 ,10 ,12 ,0.42,3.9,247,5.8,220
2024 ,8 ,10 ,13 ,0.5,3.9,258,7.1,222
2024 ,8 ,10 ,14 ,0.5,4,258,7.3,228
2024 ,8 ,10 ,15 ,0.51,3.4,236,8.7,231
2024 ,8 ,10 ,16 ,0.55,3.6,236,8.1,222
2024 ,8 ,10 ,17 ,-9.9,-9.9,-9.9,8.3,216
2024 ,8 ,10 ,18 ,0.69,3.8,225,7.7,206
2024 ,8 ,10 ,19 ,0.71,3.6,236,6.7,203
2024 ,8 ,10 ,20 ,0.63,3.8,236,6.3,185
2024 ,8 ,10 ,21 ,0.61,3.8,247,6.5,192
2024 ,8 ,10 ,22 ,0.64,3.7,236,5.6,201
2024 ,8 ,10 ,23 ,0.68,3.7,236,5.6,210
2024 ,8 ,11 ,0 ,0.53,3.7,247,5.8,187
2024 ,8 ,11 ,1 ,0.53,3.7,236,5.1,168
2024 ,8 ,11 ,2 ,0.46,3.7,236,5,175
2024 ,8 ,11 ,3 ,0.44,3.8,258,4.1,164
2024 ,8 ,11 ,4 ,0.4,3.8,258,4.2,152
2024 ,8 ,11 ,5 ,0.43,4,258,5.5,148
2024 ,8 ,11 ,6 ,0.39,4.1,258,5.1,158
2024 ,8 ,11 ,7 ,0.36,4.1,258,5.1,163
2024 ,8 ,11 ,8 ,0.39,4.1,258,4.5,165
2024 ,8 ,11 ,9 ,0.41,4.1,258,5.7,199
2024 ,8 ,11 ,10 ,0.45,3.8,270,5.9,199
2024 ,8 ,11 ,11 ,0.45,3.6,247,4.6,200
2024 ,8 ,11 ,12 ,0.48,3.5,258,5.7,228
2024 ,8 ,11 ,13 ,0.47,3.5,236,5.9,238
2024 ,8 ,11 ,14 ,0.38,3.5,270,5.9,243
2024 ,8 ,11 ,15 ,0.48,3.4,270,7.1,248
2024 ,8 ,11 ,16 ,0.47,3.3,247,6.7,242
2024 ,8 ,11 ,17 ,0.56,3.3,247,6.3,242
2024 ,8 ,11 ,18 ,0.6,3.5,225,6,231
2024 ,8 ,11 ,19 ,0.53,3.6,258,5.4,222
2024 ,8 ,11 ,20 ,0.48,3.5,247,5.9,210
2024 ,8 ,11 ,21 ,0.46,3.6,247,5.1,205
2024 ,8 ,11 ,22 ,0.43,3.5,236,5,209
2024 ,8 ,11 ,23 ,0.48,3.5,247,5.9,200
2024 ,8 ,12 ,0 ,0.5,3.4,236,5.3,192
2024 ,8 ,12 ,1 ,0.56,3.3,236,5.9,180
2024 ,8 ,12 ,2 ,0.48,3.4,247,5,178
2024 ,8 ,12 ,3 ,0.43,3.7,247,4.8,184
2024 ,8 ,12 ,4 ,0.43,3.6,236,5.2,189
2024 ,8 ,12 ,5 ,0.39,3.7,247,5.4,194
2024 ,8 ,12 ,6 ,0.38,3.7,270,4.4,171
2024 ,8 ,12 ,7 ,0.37,3.6,281,3.4,162
2024 ,8 ,12 ,8 ,0.43,4,22,4.3,196
2024 ,8 ,12 ,9 ,0.37,3.7,281,4.6,220
2024 ,8 ,12 ,10 ,0.34,3.7,258,5,219
2024 ,8 ,12 ,11 ,0.37,3.6,303,4.7,229
2024 ,8 ,12 ,12 ,0.35,3.7,281,5,238
2024 ,8 ,12 ,13 ,0.38,3.6,247,4.6,244
2024 ,8 ,12 ,14 ,0.46,3.9,247,4.3,243
2024 ,8 ,12 ,15 ,0.39,3.8,258,4.7,240
2024 ,8 ,12 ,16 ,0.4,3.9,258,5.7,244
2024 ,8 ,12 ,17 ,0.39,3.7,236,5.7,252
2024 ,8 ,12 ,18 ,0.39,3.4,247,5.1,243
2024 ,8 ,12 ,19 ,0.46,3.5,258,5.7,231
2024 ,8 ,12 ,20 ,0.44,3.3,225,5.1,218
2024 ,8 ,12 ,21 ,0.43,3.5,247,4.5,234
2024 ,8 ,12 ,22 ,0.47,3.4,247,8.1,150
2024 ,8 ,12 ,23 ,0.44,3.6,225,3.6,166
2024 ,8 ,13 ,0 ,0.41,3.5,236,3.2,160
2024 ,8 ,13 ,1 ,0.43,3.7,247,4.7,191
2024 ,8 ,13 ,2 ,0.45,3.6,247,4.3,178
2024 ,8 ,13 ,3 ,0.4,3.5,247,4.4,145
2024 ,8 ,13 ,4 ,0.39,3.7,236,5,151
2024 ,8 ,13 ,5 ,0.41,3.6,236,4.2,166
2024 ,8 ,13 ,6 ,0.43,4,247,4.5,189
2024 ,8 ,13 ,7 ,0.36,4,247,4.6,189
2024 ,8 ,13 ,8 ,0.39,4.2,236,5.1,199
2024 ,8 ,13 ,9 ,0.35,3.9,258,5,218
2024 ,8 ,13 ,10 ,0.31,3.8,236,5.5,228
2024 ,8 ,13 ,11 ,0.29,3.6,247,5.1,240
2024 ,8 ,13 ,12 ,0.36,3.3,247,5.7,250
2024 ,8 ,13 ,13 ,0.45,3.3,258,5.4,255
2024 ,8 ,13 ,14 ,0.54,3.2,236,6.6,251
2024 ,8 ,13 ,15 ,0.63,3.2,247,5.8,248
2024 ,8 ,13 ,16 ,0.66,3.3,270,4.8,251
2024 ,8 ,13 ,17 ,0.53,3.4,236,3.1,228
2024 ,8 ,13 ,18 ,0.5,3.8,258,3.8,234
2024 ,8 ,13 ,19 ,0.44,3.5,247,3.3,152
2024 ,8 ,13 ,20 ,0.4,3.9,258,3.3,151
2024 ,8 ,13 ,21 ,0.39,4,247,3.4,161
2024 ,8 ,13 ,22 ,0.38,3.9,258,2.7,172
2024 ,8 ,13 ,23 ,0.35,3.7,258,4,195
2024 ,8 ,14 ,0 ,0.37,3.8,247,3.7,155
2024 ,8 ,14 ,1 ,0.39,3.6,270,5.1,194
2024 ,8 ,14 ,2 ,0.43,3.7,236,4.5,177
2024 ,8 ,14 ,3 ,0.45,3.5,247,4.6,155
2024 ,8 ,14 ,4 ,0.45,3.7,247,4.8,177
2024 ,8 ,14 ,5 ,0.44,3.9,247,4.8,192
2024 ,8 ,14 ,6 ,0.41,4.1,258,4.5,184
2024 ,8 ,14 ,7 ,0.35,4.1,225,4,175
2024 ,8 ,14 ,8 ,0.41,4.4,45,3.5,175
2024 ,8 ,14 ,9 ,0.3,4,247,4.3,214
2024 ,8 ,14 ,10 ,0.31,3.9,247,3.6,235
2024 ,8 ,14 ,11 ,0.33,3.6,236,4.8,256
2024 ,8 ,14 ,12 ,0.35,3.6,236,4.1,265
2024 ,8 ,14 ,13 ,0.44,3.7,258,4.2,250
2024 ,8 ,14 ,14 ,0.52,3.7,236,-9.9,-9.9
2024 ,8 ,14 ,15 ,0.52,3.5,270,5.9,248
2024 ,8 ,14 ,16 ,0.45,3.6,247,7.3,161
2024 ,8 ,14 ,17 ,0.52,3.4,236,5.4,157
2024 ,8 ,14 ,18 ,0.47,3.7,258,4.6,154
2024 ,8 ,14 ,19 ,0.51,4,236,4.7,151
2024 ,8 ,14 ,20 ,0.36,4.3,247,4.7,182
2024 ,8 ,14 ,21 ,0.31,4.2,247,3.3,195
2024 ,8 ,14 ,22 ,0.32,4,247,5.5,167
2024 ,8 ,14 ,23 ,0.34,3.8,281,4.9,171
2024 ,8 ,15 ,0 ,0.29,4,247,5.4,169
2024 ,8 ,15 ,1 ,0.3,4,247,4.5,177
2024 ,8 ,15 ,2 ,0.3,4.1,247,3.8,161
2024 ,8 ,15 ,3 ,0.33,3.9,247,3.9,183
2024 ,8 ,15 ,4 ,0.35,4,258,4.2,177
2024 ,8 ,15 ,5 ,0.31,3.9,247,3.8,168
2024 ,8 ,15 ,6 ,0.34,4.4,247,3.3,158
2024 ,8 ,15 ,7 ,0.31,4,258,3.8,176
2024 ,8 ,15 ,8 ,0.39,4.1,22,3.3,187
2024 ,8 ,15 ,9 ,0.34,4.4,33,2.6,179
2024 ,8 ,15 ,10 ,0.38,4.4,326,2.5,168
2024 ,8 ,15 ,11 ,0.43,3.1,247,8,240
2024 ,8 ,15 ,12 ,0.49,3.3,247,3.6,197
2024 ,8 ,15 ,13 ,0.41,3.5,258,2.4,170
2024 ,8 ,15 ,14 ,0.4,3.5,225,4.4,155
2024 ,8 ,15 ,15 ,0.44,3.8,236,4.6,153
2024 ,8 ,15 ,16 ,0.44,3.5,236,6.4,194
2024 ,8 ,15 ,17 ,0.45,3.6,258,5.9,178
2024 ,8 ,15 ,18 ,0.49,3.7,213,6.6,162
2024 ,8 ,15 ,19 ,0.43,3.6,236,4.7,171
2024 ,8 ,15 ,20 ,0.43,3.7,247,4.3,167
2024 ,8 ,15 ,21 ,0.37,3.8,258,3.4,186
2024 ,8 ,15 ,22 ,0.41,3.9,270,3.3,171
2024 ,8 ,15 ,23 ,0.4,3.8,258,4.5,179
2024 ,8 ,16 ,0 ,0.35,4.1,258,4,182
2024 ,8 ,16 ,1 ,0.36,3.9,281,3.9,178
2024 ,8 ,16 ,2 ,0.35,3.7,247,5.2,180
2024 ,8 ,16 ,3 ,0.41,3.5,258,3.2,200
2024 ,8 ,16 ,4 ,0.46,3.8,281,3,169
2024 ,8 ,16 ,5 ,0.45,3.7,236,2.1,176
2024 ,8 ,16 ,6 ,0.43,3.6,247,2.5,158
2024 ,8 ,16 ,7 ,0.4,3.7,258,3.6,205
2024 ,8 ,16 ,8 ,0.4,3.9,0,1.8,159
2024 ,8 ,16 ,9 ,0.4,4.2,270,-9.9,-9.9
2024 ,8 ,16 ,10 ,0.29,3.9,247,1.5,214
2024 ,8 ,16 ,11 ,0.33,4.3,281,1.2,288
2024 ,8 ,16 ,12 ,0.33,4.3,247,1.2,294
2024 ,8 ,16 ,13 ,0.3,3.8,270,2.5,318
2024 ,8 ,16 ,14 ,0.3,4.2,258,3.3,330
2024 ,8 ,16 ,15 ,0.31,4.1,270,2.7,348
2024 ,8 ,16 ,16 ,0.32,4,348,3.1,352
2024 ,8 ,16 ,17 ,0.32,4.3,236,3,7
2024 ,8 ,16 ,18 ,0.43,4.2,236,4.2,30
2024 ,8 ,16 ,19 ,0.42,3.9,348,3.1,40
2024 ,8 ,16 ,20 ,0.4,3.9,33,1.5,37
2024 ,8 ,16 ,21 ,0.39,3.9,270,5.1,192
2024 ,8 ,16 ,22 ,0.33,4.1,0,5,200
2024 ,8 ,16 ,23 ,0.35,4.4,247,4.9,201
2024 ,8 ,17 ,0 ,0.37,3.8,270,4.7,186
2024 ,8 ,17 ,1 ,0.38,3.9,258,4.8,193
2024 ,8 ,17 ,2 ,0.36,3.6,258,4.8,183
2024 ,8 ,17 ,3 ,0.36,3.9,258,5.2,182
2024 ,8 ,17 ,4 ,0.32,3.8,247,4.5,186
2024 ,8 ,17 ,5 ,0.33,4.1,258,4.2,183
2024 ,8 ,17 ,6 ,0.32,3.9,247,4.3,182
2024 ,8 ,17 ,7 ,0.42,3.9,247,5.2,188
2024 ,8 ,17 ,8 ,0.41,4.2,247,5.5,186
2024 ,8 ,17 ,9 ,0.39,4.3,258,5.1,179
2024 ,8 ,17 ,10 ,0.34,4,258,6.4,214
2024 ,8 ,17 ,11 ,0.45,3.6,258,7.7,211
2024 ,8 ,17 ,12 ,0.41,3.6,236,5,192
2024 ,8 ,17 ,13 ,0.37,3.7,270,4.7,207
2024 ,8 ,17 ,14 ,0.46,3.6,247,4.8,221
2024 ,8 ,17 ,15 ,0.51,3.6,258,4.9,229
2024 ,8 ,17 ,16 ,0.55,3.6,236,4.9,229
2024 ,8 ,17 ,17 ,0.58,3.6,236,5.5,236
2024 ,8 ,17 ,18 ,0.68,3.7,270,5.5,233
2024 ,8 ,17 ,19 ,0.63,3.7,258,5,209
2024 ,8 ,17 ,20 ,0.53,3.7,247,4.1,194
2024 ,8 ,17 ,21 ,0.42,3.8,258,3.9,168
2024 ,8 ,17 ,22 ,0.39,4,258,4.1,174
2024 ,8 ,17 ,23 ,0.33,4.2,258,3.1,161
